ovr_id,last_check_date,next_check_date,permid,issuer_name,ovr_target,source_value,ovr_value,ovr_active,og_srating,og_exposure,og_controversy,og_committee,company_inheriting,parent_company,inherited_ovr,inhert_ovr_id,comments,evidence,ovr_log,brs_id
ovr000579,01/01/2025,01/07/2025,4295876581,Orix Corp,str_003b,EXCLUDED,OK,True,,x,,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update ene-24: se aplica overwrite de FLAG en las estrategias afectadas para reflejar el nivel severo (4/5) que tiene en controversias segun Sustainalytics.
Update may-24: se actualizan los ovrs quitando los FLAG de la STR4 y 7 al tener exposicion a FF prod entre otros (falla tb en Sust Rating). Existe mail con la contestación de Clarity sobre evidencias de coal mining y FF Prod
Update Ago-24: se mantienen los ovrs de FLAG en las estrategias afectadas por controversia nivel 4 en Sustainalytics
Update sep-24: no hay que cambiar los ovrs existentes ya que la controversia de un mes a otro no ha cambiado
Update oct-24: actualización de resultado en estrategias afectadas por el error de Clarity con el resultado de columna ""any critical controversy""

latest_comment:
Revisión sep-24: Se mantienen los ovrs

sustainalytics_controv_detail:
Coomunity Relations

exposure_detail:
Coal mining Part (1%)/ Prod (5%), Fossil fuels Part/Prod (5%), Thermal Coal Prod (0-1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R54699
ovr000580,01/01/2025,01/07/2025,4295876581,Orix Corp,str_004,EXCLUDED,OK,True,,x,,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update ene-24: se aplica overwrite de FLAG en las estrategias afectadas para reflejar el nivel severo (4/5) que tiene en controversias segun Sustainalytics.
Update may-24: se actualizan los ovrs quitando los FLAG de la STR4 y 7 al tener exposicion a FF prod entre otros. Existe mail con la contestación de Clarity sobre evidencias de coal mining y FF Prod
Update ago-24: se eliminan algunos ovr de FLAG para recoger correctamente la naturaleza de la controversia
Rev ene-25: se mantienen los ovrs al no haber variación de la controversia

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
Society & Community Incidents (Community Relations)

exposure_detail:
Coal mining Prod (5%), Fossil fuels Part/Prod (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R54699
ovr000581,01/01/2025,01/07/2025,4295876581,Orix Corp,str_006,EXCLUDED,OK,True,,x,,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update ene-24: se aplica overwrite de FLAG en las estrategias afectadas para reflejar el nivel severo (4/5) que tiene en controversias segun Sustainalytics.
Update may-24: se actualizan los ovrs quitando los FLAG de la STR4 y 7 al tener exposicion a FF prod entre otros. Existe mail con la contestación de Clarity sobre evidencias de coal mining y FF Prod
Update ago-24: se eliminan algunos ovr de FLAG para recoger correctamente la naturaleza de la controversia
Rev ene-25: se mantienen los ovrs al no haber variación de la controversia

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
Society & Community Incidents (Community Relations)

exposure_detail:
Coal mining Prod (5%), Fossil fuels Part/Prod (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R54699
ovr000582,01/01/2025,01/07/2025,4295876581,Orix Corp,cs_002,EXCLUDED,OK,True,,x,,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update ene-24: se aplica overwrite de FLAG en las estrategias afectadas para reflejar el nivel severo (4/5) que tiene en controversias segun Sustainalytics.
Update may-24: se actualizan los ovrs quitando los FLAG de la STR4 y 7 al tener exposicion a FF prod entre otros. Existe mail con la contestación de Clarity sobre evidencias de coal mining y FF Prod
Update ago-24: se eliminan algunos ovr de FLAG para recoger correctamente la naturaleza de la controversia
Rev ene-25: se mantienen los ovrs al no haber variación de la controversia

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
Society & Community Incidents (Community Relations)

exposure_detail:
Coal mining Prod (5%), Fossil fuels Part/Prod (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R54699
ovr000583,01/01/2025,01/07/2025,4295876581,Orix Corp,cs_003,EXCLUDED,OK,True,,x,,,False,,False,,"Update dic-23: se sigue aplicando el overwrite de OK en las estrategias afectadas por la exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto con el documento Governance and Integrity Policy).
Update ago-24: no hay variación en la situación de la compañía y las exposiciones que nos señala Clarity
Rev ene-25: se mantienen los ovrs por la exposición a armamento controvertido

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
Product & Service Incidents (Carbon Impact of Products), Business Ethics, Customer Incidents (Anti-competitive Practices, Quality and Safety), Society & Community Incidents (Social Impact of Products)

exposure_detail:
Armament Part (5%), Nuclear Weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R54699
ovr000584,01/01/2025,01/07/2025,4295864721,Ping An Insurance Group Co of China Ltd,str_001,EXCLUDED,OK,True,,x,,,False,,False,,"Update dic-23: se sigue aplicando el overwrite de OK en las estrategias afectadas por la exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto con el documento Governance and Integrity Policy).
Update ago-24: no hay variación en la situación de la compañía y las exposiciones que nos señala Clarity
Rev ene-25: se mantienen los ovrs por la exposición a armamento controvertido

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
Product & Service Incidents (Carbon Impact of Products), Business Ethics, Customer Incidents (Anti-competitive Practices, Quality and Safety), Society & Community Incidents (Social Impact of Products)

exposure_detail:
Armament Part (5%), Nuclear Weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",B29663
ovr000585,01/01/2025,01/07/2025,4295864721,Ping An Insurance Group Co of China Ltd,str_002,EXCLUDED,OK,True,,x,,,False,,False,,"Update dic-23: se sigue aplicando el overwrite de OK en las estrategias afectadas por la exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto con el documento Governance and Integrity Policy).
Update ago-24: no hay variación en la situación de la compañía y las exposiciones que nos señala Clarity
Rev ene-25: se mantienen los ovrs por la exposición a armamento controvertido

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
Product & Service Incidents (Carbon Impact of Products), Business Ethics, Customer Incidents (Anti-competitive Practices, Quality and Safety), Society & Community Incidents (Social Impact of Products)

exposure_detail:
Armament Part (5%), Nuclear Weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",B29663
ovr000586,01/01/2025,01/07/2025,4295864721,Ping An Insurance Group Co of China Ltd,str_003,EXCLUDED,OK,True,,x,,,False,,False,,"Update dic-23: se sigue aplicando el overwrite de OK en las estrategias afectadas por la exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto con el documento Governance and Integrity Policy).
Update ago-24: no hay variación en la situación de la compañía y las exposiciones que nos señala Clarity
Rev ene-25: se mantienen los ovrs por la exposición a armamento controvertido

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
Product & Service Incidents (Carbon Impact of Products), Business Ethics, Customer Incidents (Anti-competitive Practices, Quality and Safety), Society & Community Incidents (Social Impact of Products)

exposure_detail:
Armament Part (5%), Nuclear Weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",B29663
ovr000587,01/01/2025,01/07/2025,4295864721,Ping An Insurance Group Co of China Ltd,str_003b,EXCLUDED,OK,True,,x,,,False,,False,,"Update dic-23: se sigue aplicando el overwrite de OK en las estrategias afectadas por la exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto con el documento Governance and Integrity Policy).
Update ago-24: no hay variación en la situación de la compañía y las exposiciones que nos señala Clarity
Rev ene-25: se mantienen los ovrs por la exposición a armamento controvertido

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
Product & Service Incidents (Carbon Impact of Products), Business Ethics, Customer Incidents (Anti-competitive Practices, Quality and Safety), Society & Community Incidents (Social Impact of Products)

exposure_detail:
Armament Part (5%), Nuclear Weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",B29663
ovr000588,01/01/2025,01/07/2025,4295864721,Ping An Insurance Group Co of China Ltd,str_004,EXCLUDED,OK,True,,x,,,False,,False,,"Update dic-23: se sigue aplicando el overwrite de OK en las estrategias afectadas por la exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto con el documento Governance and Integrity Policy).
Update ago-24: no hay variación en la situación de la compañía y las exposiciones que nos señala Clarity
Rev ene-25: se mantienen los ovrs por la exposición a armamento controvertido

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
Product & Service Incidents (Carbon Impact of Products), Business Ethics, Customer Incidents (Anti-competitive Practices, Quality and Safety), Society & Community Incidents (Social Impact of Products)

exposure_detail:
Armament Part (5%), Nuclear Weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",B29663
ovr000589,01/01/2025,01/07/2025,4295864721,Ping An Insurance Group Co of China Ltd,str_006,EXCLUDED,OK,True,,x,,,False,,False,,"Update dic-23: se sigue aplicando el overwrite de OK en las estrategias afectadas por la exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto con el documento Governance and Integrity Policy).
Update ago-24: no hay variación en la situación de la compañía y las exposiciones que nos señala Clarity
Rev ene-25: se mantienen los ovrs por la exposición a armamento controvertido

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
Product & Service Incidents (Carbon Impact of Products), Business Ethics, Customer Incidents (Anti-competitive Practices, Quality and Safety), Society & Community Incidents (Social Impact of Products)

exposure_detail:
Armament Part (5%), Nuclear Weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",B29663
ovr000590,01/01/2025,01/07/2025,4295864721,Ping An Insurance Group Co of China Ltd,cs_002,EXCLUDED,OK,True,,x,,,False,,False,,"Update dic-23: se sigue aplicando el overwrite de OK en las estrategias afectadas por la exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto con el documento Governance and Integrity Policy).
Update ago-24: no hay variación en la situación de la compañía y las exposiciones que nos señala Clarity
Rev ene-25: se mantienen los ovrs por la exposición a armamento controvertido

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
Product & Service Incidents (Carbon Impact of Products), Business Ethics, Customer Incidents (Anti-competitive Practices, Quality and Safety), Society & Community Incidents (Social Impact of Products)

exposure_detail:
Armament Part (5%), Nuclear Weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",B29663
ovr000591,01/01/2025,01/07/2025,4295864721,Ping An Insurance Group Co of China Ltd,cs_003,EXCLUDED,OK,True,,x,,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update MMAAAA: OK en Articulo 8 tras análisis llevado a cabo por ISR. Los revenues 2021 sumados de las areas en los que se encuentra la extracción de Unconventional FF (Upstream y Initegrated Gas) no llegan al 30%, por lo tanto los revenues de esos Uncon FF son incluso menores, aunque no se pueden saber exactamente porque la compañía no los da. Datos obtenidos del anual report 2021 de la propia compañía. Se incluye un overwrite de OK para esta estrategia. 
Update abr-24: baja el sust rating a average y le hace incumplir en la cs003. y al desaparecer la exposicion de oil sands part es apta para la inversion en la cs002. el resto se queda igual
Update ago-24: se mantiene el ovr para la STR002 al estar en la lista de exclusiones. Para el resto no hay ovrs
Update oct-24: se actualiza resultado de las estrategias afectadas por el fallo de las controversias de Clarity
Rev ene-25: se actualizan los FLAG de algunas estrategias que no estaban correctamente aplicados, el ovr de la str002 se mantiene

latest_comment:
Revisada en ene-25, se actualizan algunos FLAG y se mantiene el de la str002

sustainalytics_controv_detail:
Emissions, effluents and Waste

exposure_detail:
Alcohol Part (5%), Fossil fuels Part/Prod (50-100%),Oil sands Prod (1%), Shale energy Prod (5%), Tobacco Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",B29663
ovr000592,01/01/2025,01/07/2025,4295904676,PNC Financial Services Group Inc,str_001,EXCLUDED,OK,True,,x,,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update MMAAAA: OK en Articulo 8 tras análisis llevado a cabo por ISR. Los revenues 2021 sumados de las areas en los que se encuentra la extracción de Unconventional FF (Upstream y Initegrated Gas) no llegan al 30%, por lo tanto los revenues de esos Uncon FF son incluso menores, aunque no se pueden saber exactamente porque la compañía no los da. Datos obtenidos del anual report 2021 de la propia compañía. Se incluye un overwrite de OK para esta estrategia. 
Update abr-24: baja el sust rating a average y le hace incumplir en la cs003. y al desaparecer la exposicion de oil sands part es apta para la inversion en la cs002. el resto se queda igual
Update ago-24: se mantiene el ovr para la STR002 al estar en la lista de exclusiones. Para el resto no hay ovrs
Update oct-24: se actualiza resultado de las estrategias afectadas por el fallo de las controversias de Clarity
Rev ene-25: se actualizan los FLAG de algunas estrategias que no estaban correctamente aplicados, el ovr de la str002 se mantiene

latest_comment:
Revisada en ene-25, se actualizan algunos FLAG y se mantiene el de la str002

sustainalytics_controv_detail:
Emissions, effluents and Waste

exposure_detail:
Alcohol Part (5%), Fossil fuels Part/Prod (50-100%),Oil sands Prod (1%), Shale energy Prod (5%), Tobacco Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R54782
ovr000593,01/01/2025,01/07/2025,4295904676,PNC Financial Services Group Inc,str_002,EXCLUDED,OK,True,,x,,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update MMAAAA: OK en Articulo 8 tras análisis llevado a cabo por ISR. Los revenues 2021 sumados de las areas en los que se encuentra la extracción de Unconventional FF (Upstream y Initegrated Gas) no llegan al 30%, por lo tanto los revenues de esos Uncon FF son incluso menores, aunque no se pueden saber exactamente porque la compañía no los da. Datos obtenidos del anual report 2021 de la propia compañía. Se incluye un overwrite de OK para esta estrategia. 
Update abr-24: baja el sust rating a average y le hace incumplir en la cs003. y al desaparecer la exposicion de oil sands part es apta para la inversion en la cs002. el resto se queda igual
Update ago-24: se mantiene el ovr para la STR002 al estar en la lista de exclusiones. Para el resto no hay ovrs
Update oct-24: se actualiza resultado de las estrategias afectadas por el fallo de las controversias de Clarity
Rev ene-25: se actualizan los FLAG de algunas estrategias que no estaban correctamente aplicados, el ovr de la str002 se mantiene

latest_comment:
Revisada en ene-25, se actualizan algunos FLAG y se mantiene el de la str002

sustainalytics_controv_detail:
Emissions, effluents and Waste

exposure_detail:
Alcohol Part (5%), Fossil fuels Part/Prod (50-100%),Oil sands Prod (1%), Shale energy Prod (5%), Tobacco Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R54782
ovr000594,01/01/2025,01/07/2025,4295904676,PNC Financial Services Group Inc,str_003,EXCLUDED,OK,True,,x,,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update MMAAAA: OK en Articulo 8 tras análisis llevado a cabo por ISR. Los revenues 2021 sumados de las areas en los que se encuentra la extracción de Unconventional FF (Upstream y Initegrated Gas) no llegan al 30%, por lo tanto los revenues de esos Uncon FF son incluso menores, aunque no se pueden saber exactamente porque la compañía no los da. Datos obtenidos del anual report 2021 de la propia compañía. Se incluye un overwrite de OK para esta estrategia. 
Update abr-24: baja el sust rating a average y le hace incumplir en la cs003. y al desaparecer la exposicion de oil sands part es apta para la inversion en la cs002. el resto se queda igual
Update ago-24: se mantiene el ovr para la STR002 al estar en la lista de exclusiones. Para el resto no hay ovrs
Update oct-24: se actualiza resultado de las estrategias afectadas por el fallo de las controversias de Clarity
Rev ene-25: se actualizan los FLAG de algunas estrategias que no estaban correctamente aplicados, el ovr de la str002 se mantiene

latest_comment:
Revisada en ene-25, se actualizan algunos FLAG y se mantiene el de la str002

sustainalytics_controv_detail:
Emissions, effluents and Waste

exposure_detail:
Alcohol Part (5%), Fossil fuels Part/Prod (50-100%),Oil sands Prod (1%), Shale energy Prod (5%), Tobacco Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R54782
ovr000595,01/01/2025,01/07/2025,4295904676,PNC Financial Services Group Inc,str_003b,EXCLUDED,OK,True,,x,,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update MMAAAA: OK en Articulo 8 tras análisis llevado a cabo por ISR. Los revenues 2021 sumados de las areas en los que se encuentra la extracción de Unconventional FF (Upstream y Initegrated Gas) no llegan al 30%, por lo tanto los revenues de esos Uncon FF son incluso menores, aunque no se pueden saber exactamente porque la compañía no los da. Datos obtenidos del anual report 2021 de la propia compañía. Se incluye un overwrite de OK para esta estrategia. 
Update abr-24: baja el sust rating a average y le hace incumplir en la cs003. y al desaparecer la exposicion de oil sands part es apta para la inversion en la cs002. el resto se queda igual
Update ago-24: se mantiene el ovr para la STR002 al estar en la lista de exclusiones. Para el resto no hay ovrs
Update oct-24: se actualiza resultado de las estrategias afectadas por el fallo de las controversias de Clarity
Rev ene-25: se actualizan los FLAG de algunas estrategias que no estaban correctamente aplicados, el ovr de la str002 se mantiene

latest_comment:
Revisada en ene-25, se actualizan algunos FLAG y se mantiene el de la str002

sustainalytics_controv_detail:
Emissions, effluents and Waste

exposure_detail:
Alcohol Part (5%), Fossil fuels Part/Prod (50-100%),Oil sands Prod (1%), Shale energy Prod (5%), Tobacco Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R54782
ovr000596,01/01/2025,01/07/2025,4295904676,PNC Financial Services Group Inc,str_004,EXCLUDED,OK,True,,x,,,False,,False,,"Update dic-23: se sigue aplicando el overwrite de OK en las estrategias afectadas por la exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y aunque no tiene una política concreta de exclusión de estas actividades, tiene una política a nivel producto y una política ESG concreta (ver link adjunto con el documento Responsible Investment Report y Umbrella Policy).
Update ago-24: se eliminan los ovrs de OK en los fondos que dependen de sus propios comités éticos por la exposicion a Cluster Bombs. El resto se mantienen igual
Rev ene-25: se mantienen los ovrs al no haber variación en el exposure

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
-

exposure_detail:
Armament Part (5%), Cluster bombs Part (1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R54782
ovr000597,01/01/2025,01/07/2025,4295904676,PNC Financial Services Group Inc,str_006,EXCLUDED,OK,True,,x,,,False,,False,,"Update dic-23: se sigue aplicando el overwrite de OK en las estrategias afectadas por la exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y aunque no tiene una política concreta de exclusión de estas actividades, tiene una política a nivel producto y una política ESG concreta (ver link adjunto con el documento Responsible Investment Report y Umbrella Policy).
Update ago-24: se eliminan los ovrs de OK en los fondos que dependen de sus propios comités éticos por la exposicion a Cluster Bombs. El resto se mantienen igual
Rev ene-25: se mantienen los ovrs al no haber variación en el exposure

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
-

exposure_detail:
Armament Part (5%), Cluster bombs Part (1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R54782
ovr000598,01/01/2025,01/07/2025,4295904676,PNC Financial Services Group Inc,cs_002,EXCLUDED,OK,True,,x,,,False,,False,,"Update dic-23: se sigue aplicando el overwrite de OK en las estrategias afectadas por la exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y aunque no tiene una política concreta de exclusión de estas actividades, tiene una política a nivel producto y una política ESG concreta (ver link adjunto con el documento Responsible Investment Report y Umbrella Policy).
Update ago-24: se eliminan los ovrs de OK en los fondos que dependen de sus propios comités éticos por la exposicion a Cluster Bombs. El resto se mantienen igual
Rev ene-25: se mantienen los ovrs al no haber variación en el exposure

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
-

exposure_detail:
Armament Part (5%), Cluster bombs Part (1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R54782
ovr000599,01/01/2025,01/07/2025,4295904676,PNC Financial Services Group Inc,cs_003,EXCLUDED,OK,True,,x,,,False,,False,,"Update dic-23: se sigue aplicando el overwrite de OK en las estrategias afectadas por la exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y aunque no tiene una política concreta de exclusión de estas actividades, tiene una política a nivel producto y una política ESG concreta (ver link adjunto con el documento Responsible Investment Report y Umbrella Policy).
Update ago-24: se eliminan los ovrs de OK en los fondos que dependen de sus propios comités éticos por la exposicion a Cluster Bombs. El resto se mantienen igual
Rev ene-25: se mantienen los ovrs al no haber variación en el exposure

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
-

exposure_detail:
Armament Part (5%), Cluster bombs Part (1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R54782
ovr000600,01/01/2025,01/07/2025,4295901744,Principal Financial Group Inc,str_001,EXCLUDED,OK,True,,x,,,False,,False,,"Update dic-23: se sigue aplicando el overwrite de OK en las estrategias afectadas por la exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y aunque no tiene una política concreta de exclusión de estas actividades, tiene una política a nivel producto y una política ESG concreta (ver link adjunto con el documento Responsible Investment Report y Umbrella Policy).
Update ago-24: se eliminan los ovrs de OK en los fondos que dependen de sus propios comités éticos por la exposicion a Cluster Bombs. El resto se mantienen igual
Rev ene-25: se mantienen los ovrs al no haber variación en el exposure

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
-

exposure_detail:
Armament Part (5%), Cluster bombs Part (1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R70878
ovr000601,01/01/2025,01/07/2025,4295901744,Principal Financial Group Inc,str_002,EXCLUDED,OK,True,,x,,,False,,False,,"Update dic-23: se sigue aplicando el overwrite de OK en las estrategias afectadas por la exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y aunque no tiene una política concreta de exclusión de estas actividades, tiene una política a nivel producto y una política ESG concreta (ver link adjunto con el documento Responsible Investment Report y Umbrella Policy).
Update ago-24: se eliminan los ovrs de OK en los fondos que dependen de sus propios comités éticos por la exposicion a Cluster Bombs. El resto se mantienen igual
Rev ene-25: se mantienen los ovrs al no haber variación en el exposure

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
-

exposure_detail:
Armament Part (5%), Cluster bombs Part (1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R70878
ovr000602,01/01/2025,01/07/2025,4295901744,Principal Financial Group Inc,str_003,EXCLUDED,OK,True,,x,,,False,,False,,"Update dic-23: se sigue aplicando el overwrite de OK en las estrategias afectadas por la exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y aunque no tiene una política concreta de exclusión de estas actividades, tiene una política a nivel producto y una política ESG concreta (ver link adjunto con el documento Responsible Investment Report y Umbrella Policy).
Update ago-24: se eliminan los ovrs de OK en los fondos que dependen de sus propios comités éticos por la exposicion a Cluster Bombs. El resto se mantienen igual
Rev ene-25: se mantienen los ovrs al no haber variación en el exposure

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
-

exposure_detail:
Armament Part (5%), Cluster bombs Part (1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R70878
ovr000603,01/01/2025,01/07/2025,4295901744,Principal Financial Group Inc,str_003b,EXCLUDED,OK,True,,x,,,False,,False,,"Update dic-23: se sigue aplicando el overwrite de OK en las estrategias afectadas por la exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y aunque no tiene una política concreta de exclusión de estas actividades, tiene una política a nivel producto y una política ESG concreta (ver link adjunto con el documento Responsible Investment Report y Umbrella Policy).
Update ago-24: se eliminan los ovrs de OK en los fondos que dependen de sus propios comités éticos por la exposicion a Cluster Bombs. El resto se mantienen igual
Rev ene-25: se mantienen los ovrs al no haber variación en el exposure

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
-

exposure_detail:
Armament Part (5%), Cluster bombs Part (1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R70878
ovr000604,01/01/2025,01/07/2025,4295901744,Principal Financial Group Inc,str_004,EXCLUDED,OK,True,,x,,,False,,False,,"APTA según Comité Santander Responsabilidad Solidario. Revisado con Laura y es OK.
Update dic-23: se aplica overwrite de FLAG en las estrategias afectadas por la controversia de nivel 4 identificada por Sustainalytics. Pendiente revisar resultado de la STR005.
Update ago-24: se eliminan los ovrs de FLAG al desaparecer la controversia de Sustainalytics
Rev ene-25: se mantienen el ovr en la STR002 ya que la decisión no ha cambiado

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
Anticompetitive practices, Quality and Safety

exposure_detail:
Contraceptives part (5%), Embryonic stem cell research part (5%), Stem cell research (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R70878
ovr000605,01/01/2025,01/07/2025,4295901744,Principal Financial Group Inc,str_006,EXCLUDED,OK,True,,x,,,False,,False,,"Jun-24: OVR de OK en aquellas estrategias afectadas por controversia 1/100 en Clarity, aunque Sustainalytics tiene un 3/5
Update Sept - 24: la situación en cuanto al nivel de controversias no ha cambiado, ni en Sustainalytics (que es el que prevalece) ni en Clarity, por lo que se mantienen los ovrs
Update nov -24: cambio en esta pestaña Scania CV AB por Scania AB para dejar correctamente reflejado el arbol de parent - subsidiaria y paso Scania CV AB a la pestaña Mapeo P-S. Scania AB tiene el mismo problema con la controversia de Clarity, por lo que se aplica ovr al ser la controversia en Sustainalytics de 3/5

latest_comment:
Nueva en la hoja

sustainalytics_controv_detail:


exposure_detail:
",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R70878
ovr000606,01/01/2025,01/07/2025,4295901744,Principal Financial Group Inc,cs_002,EXCLUDED,OK,True,,x,,,False,,False,,"Jun-24: OVR de OK en aquellas estrategias afectadas por controversia 1/100 en Clarity, aunque Sustainalytics tiene un 3/5
Update Sept - 24: la situación en cuanto al nivel de controversias no ha cambiado, ni en Sustainalytics (que es el que prevalece) ni en Clarity, por lo que se mantienen los ovrs
Update nov -24: cambio en esta pestaña Scania CV AB por Scania AB para dejar correctamente reflejado el arbol de parent - subsidiaria y paso Scania CV AB a la pestaña Mapeo P-S. Scania AB tiene el mismo problema con la controversia de Clarity, por lo que se aplica ovr al ser la controversia en Sustainalytics de 3/5

latest_comment:
Nueva en la hoja

sustainalytics_controv_detail:


exposure_detail:
",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R70878
